Ad_ID,Campaign_Name,Clicks,Impressions,"Cost,$",Leads,Conversions,Conversion Rate,"Sale_Amount,$",Ad_Date,Location,Device,Keyword,CPM,CTR,CPC,CPS,ROI%
A3211,Corse,96.0,5210.0,223.05,10.0,8.0,8.333333333333332,1483.0,2024-11-29,Rostow-am-Don,tablet,online data analytic,42.811900191938584,1.8426103646833014,2.3234375000000003,27.88125,564.8733467832325
A3212,Corse,150.0,3456.0,242.22,16.0,7.0,4.666666666666667,1215.0,2024-11-02,Rostow-am-Don,desktop,data anaytics training,70.08680555555556,4.340277777777778,1.6148,34.60285714285714,401.6101065147387
A3213,Corse,130.0,4109.0,207.1,19.0,6.0,4.615384615384616,1521.0,2024-11-16,Rostow-am-Don,mobile,learn data analytics,50.40155755658311,3.163786809442687,1.593076923076923,34.516666666666666,634.4278126508933
A3214,Corse,99.0,3522.0,210.01,28.0,9.0,9.090909090909092,1932.0,2024-11-23,Rostow-am-Don,mobile,analytics for data,59.628052243043726,2.810902896081772,2.1213131313131313,23.334444444444443,819.9561925622589
A3215,Corse,143.0,3600.0,238.14,26.0,7.0,4.895104895104895,1891.0,2024-11-09,Rostow-am-Don,tablet,analytics for data,66.15,3.9722222222222223,1.6653146853146852,34.019999999999996,694.0707147056354
A3216,Corse,116.0,3026.0,209.03,24.0,9.0,7.758620689655173,1819.0,2024-11-10,Rostow-am-Don,desktop,data analitics online,69.07799074686054,3.8334434897554526,1.8019827586206896,23.225555555555555,770.2100177008085
A3218,Corse,115.0,4857.0,195.05,29.0,9.0,7.82608695652174,1644.0,2024-11-17,Rostow-am-Don,desktop,data anaytics training,40.15853407453161,2.3677166975499278,1.6960869565217391,21.672222222222224,742.860804921815
A3219,Corse,175.0,5915.0,223.39,23.0,8.0,4.571428571428571,1595.0,2024-11-08,Rostow-am-Don,tablet,learn data analytics,37.76669484361791,2.9585798816568047,1.2765142857142857,27.92375,613.9979408209858
A3220,Corse,100.0,3948.0,230.56,30.0,6.0,6.0,1234.0,2024-11-12,Rostow-am-Don,tablet,analytics for data,58.399189463019255,2.532928064842958,2.3056,38.42666666666667,435.2185981956975
A3221,Corse,114.0,5446.0,207.62,11.0,8.0,7.017543859649122,1355.0,2024-11-12,Rostow-am-Don,mobile,data analitics online,38.123393316195376,2.093279471171502,1.8212280701754386,25.9525,552.6346209421058
A3222,Corse,109.0,5388.0,205.68,22.0,6.0,5.504587155963304,1339.0,2024-11-19,Rostow-am-Don,desktop,data anaytics training,38.17371937639198,2.023014105419451,1.8869724770642202,34.28,551.0112796577207
A3223,Corse,154.0,5138.0,194.15,17.0,7.0,4.545454545454546,1295.0,2024-11-17,Rostow-am-Don,mobile,data analytics course,37.787076683534444,2.997275204359673,1.2607142857142857,27.735714285714288,567.010043780582
A3224,Corse,199.0,3534.0,238.67,24.0,5.0,2.512562814070352,1776.0,2024-11-21,Rostow-am-Don,mobile,data anaytics training,67.53537068477645,5.631013016411997,1.1993467336683417,47.733999999999995,644.1236854233879
A3225,Corse,98.0,4302.0,183.4,16.0,9.0,9.183673469387756,1765.0,2024-11-19,Rostow-am-Don,desktop,data analytics course,42.631334263133425,2.278010227801023,1.8714285714285714,20.37777777777778,862.3773173391493
A3226,Corse,196.0,4367.0,238.44,20.0,7.0,3.571428571428571,1931.0,2024-11-27,Rostow-am-Don,desktop,data analitics online,54.60041218227616,4.488207007098695,1.216530612244898,34.06285714285714,709.8473410501593
A3227,Corse,81.0,3721.0,222.89,17.0,4.0,4.938271604938271,1690.0,2024-11-15,Rostow-am-Don,desktop,data analytics course,59.900564364418166,2.1768341843590435,2.751728395061728,55.7225,658.2215442595003
A3228,Corse,150.0,4351.0,203.7,26.0,8.0,5.333333333333334,1765.0,2024-11-18,Rostow-am-Don,desktop,data anaytics training,46.816823718685356,3.4474833371638702,1.3579999999999999,25.4625,766.4702994599902
A3229,Corse,121.0,3122.0,237.57,29.0,6.0,4.958677685950414,1796.0,2024-11-07,Rostow-am-Don,mobile,learn data analytics,76.09545163356822,3.8757206918641893,1.963388429752066,39.595,655.9877088858021
A3230,Corse,124.0,3924.0,188.66,24.0,6.0,4.838709677419355,1472.0,2024-11-04,Rostow-am-Don,tablet,data anaytics training,48.07849133537207,3.1600407747196737,1.5214516129032258,31.44333333333333,680.2395844376126
A3231,Corse,108.0,4126.0,219.33,22.0,3.0,2.7777777777777777,1275.0,2024-11-29,Rostow-am-Don,mobile,data analytics course,53.15802229762482,2.617547261269995,2.0308333333333333,73.11,481.31582546847216
A3233,Corse,178.0,3708.0,192.77,20.0,10.0,5.617977528089887,1292.0,2024-11-16,Rostow-am-Don,tablet,data analitics online,51.98759439050701,4.800431499460625,1.0829775280898877,19.277,570.2287700368314
A3235,Corse,147.0,3131.0,242.53,10.0,4.0,2.7210884353741496,1231.0,2024-11-18,Rostow-am-Don,desktop,data analytics course,77.46087511977004,4.694985627595018,1.6498639455782314,60.6325,407.5660743000866
A3236,Corse,88.0,5145.0,242.9,16.0,10.0,11.363636363636363,1963.0,2024-11-14,Rostow-am-Don,tablet,analytics for data,47.2108843537415,1.7103984450923224,2.7602272727272728,24.29,708.1515026759984
A3237,Corse,92.0,5241.0,223.48,23.0,9.0,9.782608695652174,1050.0,2024-11-18,Rostow-am-Don,desktop,data analitics online,42.64071742033963,1.7553901927113147,2.4291304347826084,24.83111111111111,369.8407016287811
A3238,Corse,148.0,4149.0,223.33,30.0,6.0,4.054054054054054,1318.0,2024-11-08,Rostow-am-Don,tablet,data analytics course,53.82742829597493,3.5671246083393586,1.5089864864864866,37.22166666666667,490.15806206062774
A3239,Corse,127.0,3791.0,231.06,11.0,6.0,4.724409448818897,1351.0,2024-11-03,Rostow-am-Don,desktop,online data analytic,60.9496175151675,3.350039567396465,1.8193700787401574,38.51,484.6966155976803
A3240,Corse,156.0,4375.0,249.33,26.0,6.0,3.8461538461538463,1663.0,2024-11-15,Rostow-am-Don,tablet,data analytics course,56.98971428571429,3.565714285714286,1.5982692307692308,41.555,566.9875265712109
A3241,Corse,176.0,3753.0,201.76,11.0,4.0,2.272727272727273,1070.0,2024-11-07,Rostow-am-Don,mobile,data anaytics training,53.75965893951505,4.689581667998934,1.1463636363636363,50.44,430.33306899286276
A3242,Corse,145.0,4275.0,185.05,25.0,7.0,4.827586206896552,1574.0,2024-11-09,Rostow-am-Don,desktop,data anaytics training,43.28654970760234,3.3918128654970756,1.2762068965517241,26.435714285714287,750.5809240745745
A3243,Corse,136.0,4332.0,234.52,19.0,6.0,4.411764705882353,1162.0,2024-11-18,Rostow-am-Don,desktop,learn data analytics,54.13665743305633,3.139427516158818,1.7244117647058825,39.086666666666666,395.48012962647107
A3244,Corse,150.0,4001.0,219.1,25.0,6.0,4.0,1365.0,2024-11-09,Rostow-am-Don,tablet,online data analytic,54.76130967258185,3.749062734316421,1.4606666666666666,36.516666666666666,523.003194888179
A3245,Corse,145.0,4436.0,190.63,13.0,10.0,6.896551724137931,1502.0,2024-11-21,Rostow-am-Don,tablet,data analytics course,42.97339945897205,3.2687105500450855,1.3146896551724137,19.063,687.9137596390914
A3247,Corse,183.0,5746.0,248.15,14.0,5.0,2.73224043715847,1012.0,2024-11-25,Rostow-am-Don,tablet,data analytics course,43.186564566655065,3.184824225548207,1.3560109289617486,49.63,307.8178521055813
A3248,Corse,176.0,3906.0,214.0,29.0,4.0,2.272727272727273,1382.0,2024-11-25,Rostow-am-Don,tablet,online data analytic,54.787506400409626,4.505888376856118,1.2159090909090908,53.5,545.7943925233644
A3251,Corse,95.0,4933.0,220.04,15.0,3.0,3.1578947368421053,1366.0,2024-11-04,Rostow-am-Don,mobile,data anaytics training,44.60571660247314,1.925805797689033,2.3162105263157895,73.34666666666666,520.7962188692966
A3252,Corse,83.0,5180.0,209.62,30.0,4.0,4.819277108433735,1972.0,2024-11-13,Rostow-am-Don,desktop,analytics for data,40.46718146718146,1.6023166023166022,2.525542168674699,52.405,840.7499284419426
A3253,Corse,91.0,4988.0,217.34,10.0,10.0,10.989010989010987,1508.0,2024-11-29,Rostow-am-Don,mobile,learn data analytics,43.57257417802727,1.8243785084202084,2.3883516483516485,21.734,593.8437471243213
A3254,Corse,107.0,5510.0,216.1,14.0,8.0,7.476635514018691,1857.0,2024-11-19,Rostow-am-Don,mobile,online data analytic,39.21960072595281,1.9419237749546279,2.019626168224299,27.0125,759.3243868579362
A3256,Corse,166.0,3788.0,238.56,18.0,8.0,4.819277108433735,1657.0,2024-11-06,Rostow-am-Don,mobile,learn data analytics,62.97782470960929,4.382259767687434,1.4371084337349398,29.82,594.5841716968478
A3257,Corse,182.0,4575.0,233.74,24.0,10.0,5.494505494505495,1844.0,2024-11-13,Rostow-am-Don,mobile,learn data analytics,51.09071038251366,3.978142076502732,1.2842857142857143,23.374000000000002,688.910755540344
A3258,Corse,188.0,4382.0,249.5,12.0,9.0,4.787234042553192,1746.0,2024-11-13,Rostow-am-Don,desktop,analytics for data,56.937471474212686,4.290278411684163,1.327127659574468,27.72222222222222,599.7995991983968
A3259,Corse,107.0,4605.0,230.74,17.0,7.0,6.5420560747663545,1590.0,2024-11-18,Rostow-am-Don,tablet,online data analytic,50.10640608034745,2.3235613463626494,2.156448598130841,32.962857142857146,589.0872843893559
A3260,Corse,169.0,4857.0,194.79,18.0,7.0,4.142011834319527,1391.0,2024-11-22,Rostow-am-Don,mobile,data analitics online,40.10500308832612,3.479514103355981,1.152603550295858,27.827142857142857,614.1023666512656
A3261,Corse,165.0,3150.0,190.3,18.0,3.0,1.818181818181818,1129.0,2024-11-18,Rostow-am-Don,desktop,data anaytics training,60.41269841269842,5.238095238095238,1.1533333333333333,63.43333333333334,493.2737782448765
A3262,Corse,137.0,4630.0,201.14,10.0,4.0,2.9197080291970803,1680.0,2024-11-27,Rostow-am-Don,tablet,learn data analytics,43.44276457883369,2.958963282937365,1.4681751824817517,50.285,735.2391369195586
A3263,Corse,135.0,3712.0,207.14,14.0,3.0,2.2222222222222223,1788.0,2024-11-21,Rostow-am-Don,tablet,data anaytics training,55.80280172413793,3.636853448275862,1.5343703703703702,69.04666666666667,763.1843197837212
A3266,Corse,122.0,4556.0,243.84,26.0,4.0,3.278688524590164,1164.0,2024-11-24,Rostow-am-Don,mobile,online data analytic,53.5206321334504,2.677787532923617,1.998688524590164,60.96,377.3622047244094
A3268,Corse,145.0,5765.0,240.62,18.0,6.0,4.137931034482759,1056.0,2024-11-19,Rostow-am-Don,desktop,data anaytics training,41.73807458803122,2.515177797051171,1.659448275862069,40.10333333333333,338.8662621560967
A3269,Corse,80.0,5653.0,228.06,19.0,8.0,10.0,1795.0,2024-11-13,Rostow-am-Don,tablet,analytics for data,40.343180612064394,1.4151777817088271,2.85075,28.5075,687.0735771288258
A3271,Corse,141.0,5612.0,224.45,19.0,5.0,3.546099290780142,1150.0,2024-11-16,Rostow-am-Don,mobile,online data analytic,39.99465431218817,2.512473271560941,1.5918439716312056,44.89,412.36355535754063
A3273,Corse,196.0,5812.0,246.88,22.0,9.0,4.591836734693878,1715.0,2024-11-14,Rostow-am-Don,mobile,online data analytic,42.4776324845148,3.3723331039229176,1.2595918367346939,27.43111111111111,594.6694750486066
A3274,Corse,168.0,4904.0,219.0,22.0,5.0,2.976190476190476,1541.0,2024-11-15,Rostow-am-Don,tablet,online data analytic,44.65742251223491,3.4257748776508974,1.3035714285714286,43.8,603.6529680365297
A3276,Corse,178.0,4708.0,237.77,14.0,10.0,5.617977528089887,1449.0,2024-11-21,Rostow-am-Don,mobile,learn data analytics,50.5033984706882,3.7807986406117244,1.3357865168539327,23.777,509.4124574168314
A3277,Corse,93.0,3945.0,189.53,27.0,3.0,3.225806451612903,1560.0,2024-11-18,Rostow-am-Don,tablet,learn data analytics,48.043092522179975,2.3574144486692017,2.037956989247312,63.17666666666667,723.0886930828893
A3278,Corse,138.0,5863.0,201.19,30.0,10.0,7.246376811594203,1898.0,2024-11-18,Rostow-am-Don,desktop,analytics for data,34.315196998123824,2.3537438171584513,1.4578985507246376,20.119,843.3868482528952
A3279,Corse,143.0,4470.0,214.42,14.0,8.0,5.594405594405594,1353.0,2024-11-22,Rostow-am-Don,mobile,data analytics course,47.96868008948545,3.1991051454138706,1.4994405594405593,26.8025,531.0045704691727
A3281,Corse,147.0,4041.0,229.19,16.0,10.0,6.802721088435375,1558.0,2024-11-27,Rostow-am-Don,desktop,analytics for data,56.71615936649344,3.637713437268003,1.5591156462585034,22.919,579.7853309481217
A3282,Corse,101.0,3449.0,188.39,16.0,10.0,9.9009900990099,1318.0,2024-11-08,Rostow-am-Don,desktop,online data analytic,54.62162945781385,2.92838503914178,1.8652475247524751,18.839,599.6125059716546
A3283,Corse,195.0,4195.0,231.87,13.0,10.0,5.128205128205128,1834.0,2024-11-25,Rostow-am-Don,desktop,learn data analytics,55.27294398092968,4.648390941597139,1.1890769230769231,23.187,690.9604519774011
A3284,Corse,142.0,5365.0,237.95,17.0,10.0,7.042253521126761,1548.0,2024-11-27,Rostow-am-Don,tablet,data analitics online,44.352283317800556,2.646784715750233,1.6757042253521126,23.794999999999998,550.5568396722
A3285,Corse,139.0,3854.0,234.73,10.0,3.0,2.158273381294964,1802.0,2024-11-18,Rostow-am-Don,tablet,learn data analytics,60.905552672548,3.6066424494032177,1.688705035971223,78.24333333333333,667.6905380650109
A3286,Corse,84.0,5597.0,244.39,22.0,10.0,11.904761904761903,1685.0,2024-11-03,Rostow-am-Don,tablet,data anaytics training,43.664463105234944,1.5008040021440057,2.909404761904762,24.439,589.4717459797864
A3287,Corse,103.0,5488.0,237.06,21.0,7.0,6.796116504854369,1874.0,2024-11-22,Rostow-am-Don,tablet,analytics for data,43.19606413994169,1.8768221574344022,2.3015533980582523,33.86571428571428,690.5171686492872
A3288,Corse,108.0,3676.0,203.45,29.0,8.0,7.4074074074074066,1369.0,2024-11-01,Rostow-am-Don,mobile,data analitics online,55.34548422198041,2.9379760609358,1.8837962962962962,25.43125,572.8926026050627
A3289,Corse,171.0,4307.0,220.89,,8.0,4.678362573099415,1187.0,2024-11-01,Rostow-am-Don,tablet,data analitics online,51.286278151845835,3.970280938007894,1.291754385964912,27.61125,437.371542396668
A3290,Corse,80.0,4204.0,226.79,14.0,3.0,3.75,1434.0,2024-11-21,Rostow-am-Don,tablet,data analytics course,53.94624167459562,1.9029495718363463,2.834875,75.59666666666666,532.3030115966313
A3291,Corse,169.0,3589.0,237.83,15.0,3.0,1.7751479289940828,1754.0,2024-11-21,Rostow-am-Don,mobile,analytics for data,66.26636946224576,4.70883254388409,1.4072781065088757,79.27666666666667,637.5015767565068
A3293,Corse,92.0,4631.0,233.3,19.0,10.0,10.869565217391305,1521.0,2024-11-27,Rostow-am-Don,mobile,learn data analytics,50.377888145109054,1.9866119628589938,2.5358695652173915,23.330000000000002,551.9502786112301
A3295,Corse,124.0,5931.0,214.41,21.0,3.0,2.419354838709677,1906.0,2024-11-05,Rostow-am-Don,tablet,online data analytic,36.150733434496715,2.090709829708312,1.7291129032258064,71.47,788.9510750431416
A3296,Corse,138.0,5891.0,247.47,14.0,7.0,5.072463768115942,1138.0,2024-11-14,Rostow-am-Don,desktop,online data analytic,42.00814802240706,2.3425564420302156,1.7932608695652175,35.35285714285714,359.853719642785
A3297,Corse,186.0,5774.0,236.22,15.0,6.0,3.225806451612903,1288.0,2024-11-12,Rostow-am-Don,mobile,learn data analytics,40.910980256321444,3.2213370280568068,1.27,39.37,445.254423842181
A3298,Corse,100.0,4869.0,234.37,21.0,7.0,7.000000000000001,1890.0,2024-11-01,Rostow-am-Don,tablet,data analitics online,48.13514068597248,2.0538098172109263,2.3437,33.48142857142857,706.4172035670094
A3299,Corse,151.0,5403.0,180.74,22.0,3.0,1.9867549668874172,1610.0,2024-11-29,Rostow-am-Don,tablet,data analitics online,33.451786044789934,2.794743660929113,1.196953642384106,60.24666666666667,790.7823392718823
A3302,Corse,141.0,4483.0,240.23,25.0,4.0,2.8368794326241136,1516.0,2024-11-14,Rostow-am-Don,tablet,analytics for data,53.5868837831809,3.1452152576399732,1.703758865248227,60.0575,531.0618990134454
A3304,Corse,131.0,5528.0,182.38,27.0,6.0,4.580152671755725,1168.0,2024-11-03,Rostow-am-Don,desktop,analytics for data,32.992040520984084,2.369753979739508,1.3922137404580153,30.396666666666665,540.4210988046935
A3305,Corse,173.0,3639.0,225.73,10.0,4.0,2.312138728323699,1804.0,2024-11-27,Rostow-am-Don,tablet,data analitics online,62.03077768617752,4.754053311349272,1.3047976878612717,56.4325,699.1848668763568
A3306,Corse,195.0,4067.0,220.61,20.0,8.0,4.102564102564102,1767.0,2024-11-08,Rostow-am-Don,desktop,data analytics course,54.243914433243184,4.794688959921318,1.1313333333333333,27.57625,700.9609718507772
A3307,Corse,126.0,3931.0,212.16,20.0,9.0,7.142857142857142,1537.0,2024-11-09,Rostow-am-Don,desktop,learn data analytics,53.9709997456118,3.2052912744848636,1.6838095238095239,23.573333333333334,624.4532428355957
A3308,Corse,119.0,3602.0,191.83,26.0,3.0,2.5210084033613445,1052.0,2024-11-10,Rostow-am-Don,tablet,analytics for data,53.2565241532482,3.3037201554691835,1.6120168067226892,63.943333333333335,448.40223114215706
A3309,Corse,141.0,5663.0,237.57,16.0,3.0,2.127659574468085,1269.0,2024-11-18,Rostow-am-Don,tablet,data analytics course,41.95126258167049,2.4898463711813528,1.6848936170212765,79.19,434.1583533274404
A3311,Corse,192.0,4551.0,223.93,22.0,10.0,5.208333333333334,1231.0,2024-11-19,Rostow-am-Don,desktop,data anaytics training,49.20457042408262,4.218852999340804,1.1663020833333333,22.393,449.72536060376
A3313,Corse,160.0,3816.0,207.93,27.0,9.0,5.625,1884.0,2024-11-03,Rostow-am-Don,mobile,analytics for data,54.48899371069182,4.1928721174004195,1.2995625,23.103333333333335,806.0741595729331
A3314,Corse,140.0,3154.0,212.73,21.0,4.0,2.857142857142857,1024.0,2024-11-14,Rostow-am-Don,tablet,learn data analytics,67.44768547875712,4.438807863031072,1.5194999999999999,53.1825,381.3613500681615
A3315,Corse,134.0,3700.0,226.57,28.0,7.0,5.223880597014925,1836.0,2024-11-04,Rostow-am-Don,tablet,data analitics online,61.23513513513514,3.6216216216216215,1.690820895522388,32.36714285714286,710.3455885598271
A3316,Corse,92.0,3963.0,219.39,22.0,10.0,10.869565217391305,1834.0,2024-11-26,Rostow-am-Don,mobile,online data analytic,55.35957607872823,2.32147363108756,2.384673913043478,21.939,735.954236747345
A3317,Corse,163.0,3978.0,232.7,25.0,9.0,5.521472392638037,1380.0,2024-11-08,Rostow-am-Don,desktop,data analitics online,58.49673202614379,4.097536450477627,1.4276073619631902,25.855555555555554,493.0382466695316
A3318,Corse,155.0,5105.0,239.11,20.0,5.0,3.225806451612903,1009.0,2024-11-05,Rostow-am-Don,mobile,analytics for data,46.838393731635655,3.0362389813907935,1.5426451612903227,47.822,321.98151478399063
A3319,Corse,194.0,3559.0,205.78,15.0,9.0,4.639175257731959,1765.0,2024-11-03,Rostow-am-Don,desktop,online data analytic,57.819612250632204,5.4509693734195,1.0607216494845362,22.864444444444445,757.7121197395277
A3320,Corse,165.0,3005.0,239.14,23.0,6.0,3.636363636363636,1989.0,2024-11-27,Rostow-am-Don,tablet,learn data analytics,79.58069883527453,5.490848585690515,1.4493333333333331,39.85666666666666,731.7303671489504
A3321,Corse,135.0,4740.0,235.55,24.0,4.0,2.9629629629629632,1715.0,2024-11-07,Rostow-am-Don,desktop,analytics for data,49.694092827004226,2.848101265822785,1.7448148148148148,58.8875,628.0832095096582
A3322,Corse,87.0,4379.0,209.25,29.0,10.0,11.494252873563218,1348.0,2024-11-05,Rostow-am-Don,desktop,learn data analytics,47.784882393240466,1.9867549668874174,2.4051724137931036,20.925,544.2054958183991
A3325,Corse,84.0,5652.0,191.93,30.0,8.0,9.523809523809524,1729.0,2024-11-13,Rostow-am-Don,mobile,data analitics online,33.95789101203114,1.48619957537155,2.2848809523809526,23.99125,800.8492679622778
A3326,Corse,158.0,4819.0,185.34,17.0,9.0,5.69620253164557,1066.0,2024-11-24,Rostow-am-Don,mobile,data anaytics training,38.46026146503424,3.278688524590164,1.1730379746835444,20.593333333333334,475.1591669364411
A3327,Corse,90.0,4472.0,237.16,28.0,10.0,11.11111111111111,1629.0,2024-11-13,Rostow-am-Don,mobile,learn data analytics,53.03220035778175,2.012522361359571,2.635111111111111,23.716,586.878057007927
A3328,Corse,197.0,3186.0,194.44,19.0,6.0,3.045685279187817,1857.0,2024-11-14,Rostow-am-Don,tablet,data analytics course,61.029504080351536,6.183301946013811,0.987005076142132,32.406666666666666,855.0504011520264
A3329,Corse,133.0,4241.0,197.26,25.0,9.0,6.7669172932330826,1325.0,2024-11-26,Rostow-am-Don,tablet,data anaytics training,46.51261494930441,3.1360528177316676,1.483157894736842,21.917777777777776,571.7023218087803
A3330,Corse,149.0,5035.0,234.52,28.0,5.0,3.355704697986577,1304.0,2024-11-04,Rostow-am-Don,desktop,online data analytic,46.57795431976167,2.9592850049652433,1.5739597315436242,46.904,456.02933651714136
A3331,Corse,197.0,5686.0,239.76,27.0,9.0,4.568527918781726,1462.0,2024-11-17,Rostow-am-Don,desktop,data analitics online,42.16672529018642,3.4646500175870556,1.2170558375634517,26.64,509.77644310977644
A3333,Corse,102.0,3113.0,202.77,22.0,7.0,6.862745098039216,1997.0,2024-11-06,Rostow-am-Don,desktop,online data analytic,65.13652425313202,3.2765820751686476,1.9879411764705883,28.967142857142857,884.8596932485082
A3334,Corse,175.0,3958.0,193.52,23.0,8.0,4.571428571428571,1064.0,2024-11-04,Rostow-am-Don,mobile,data analytics course,48.893380495199594,4.421424962102072,1.1058285714285714,24.19,449.8139727159983
A3336,Corse,127.0,4226.0,184.46,10.0,9.0,7.086614173228346,1427.0,2024-11-08,Rostow-am-Don,desktop,data analytics course,43.648840511121634,3.0052058684335066,1.4524409448818898,20.495555555555555,673.6094546243088
A3337,Corse,148.0,3469.0,212.07,14.0,9.0,6.081081081081082,1898.0,2024-11-30,Rostow-am-Don,tablet,data analitics online,61.13289132314788,4.266359181320265,1.4329054054054053,23.563333333333333,794.9875041259962
A3338,Corse,181.0,3859.0,246.36,22.0,9.0,4.972375690607735,1769.0,2024-11-01,Rostow-am-Don,mobile,online data analytic,63.840373153666754,4.690334283493133,1.3611049723756907,27.373333333333335,618.0548790388049
A3339,Corse,140.0,3389.0,183.33,28.0,6.0,4.285714285714286,1385.0,2024-11-08,Rostow-am-Don,mobile,online data analytic,54.09560342283859,4.1310120979640015,1.3095,30.555000000000003,655.468281241477
A3341,Corse,148.0,3269.0,191.73,18.0,9.0,6.081081081081082,1396.0,2024-11-10,Rostow-am-Don,mobile,learn data analytics,58.650963597430405,4.527378403181401,1.2954729729729728,21.30333333333333,628.1072341313305
A3342,Corse,101.0,4814.0,191.43,17.0,7.0,6.930693069306932,1112.0,2024-11-20,Rostow-am-Don,desktop,learn data analytics,39.76526796842543,2.098047361861238,1.8953465346534655,27.34714285714286,480.89118737919864
A3343,Corse,179.0,5145.0,223.04,29.0,9.0,5.027932960893855,1002.0,2024-11-08,Rostow-am-Don,mobile,data anaytics training,43.350826044703595,3.47910592808552,1.2460335195530725,24.78222222222222,349.2467718794835
A3344,Corse,151.0,4107.0,183.81,21.0,10.0,6.622516556291391,1872.0,2024-11-11,Rostow-am-Don,desktop,data analytics course,44.755295836376916,3.6766496225955687,1.2172847682119206,18.381,918.4429574016647
A3345,Corse,195.0,3221.0,185.08,19.0,10.0,5.128205128205128,1905.0,2024-11-26,Rostow-am-Don,tablet,data analytics course,57.460416019869605,6.054020490530891,0.9491282051282052,18.508000000000003,929.2846336719256
A3346,Corse,169.0,4846.0,230.53,15.0,8.0,4.733727810650888,1103.0,2024-11-04,Rostow-am-Don,mobile,data anaytics training,47.57119273627734,3.4874122988031364,1.3640828402366865,28.81625,378.4626729709799
A3347,Corse,161.0,3160.0,229.71,17.0,3.0,1.8633540372670807,1817.0,2024-11-01,Rostow-am-Don,mobile,data anaytics training,72.69303797468355,5.09493670886076,1.4267701863354039,76.57000000000001,690.9973444778199
A3348,Corse,156.0,5095.0,214.32,30.0,9.0,5.769230769230769,1444.0,2024-11-27,Rostow-am-Don,mobile,data analitics online,42.06476938174681,3.0618253189401377,1.3738461538461537,23.813333333333333,573.7588652482269
A3350,Corse,126.0,4920.0,182.36,27.0,5.0,3.968253968253968,1933.0,2024-11-04,Rostow-am-Don,tablet,data analitics online,37.06504065040651,2.5609756097560976,1.4473015873015873,36.472,959.9912261460846
A3351,Corse,189.0,3588.0,191.74,22.0,9.0,4.761904761904762,1893.0,2024-11-25,Rostow-am-Don,desktop,data analytics course,53.439241917502784,5.2675585284280935,1.0144973544973546,21.304444444444446,887.2744341295505
A3352,Corse,119.0,4927.0,223.35,16.0,3.0,2.5210084033613445,1377.0,2024-11-14,Rostow-am-Don,mobile,data anaytics training,45.33184493606657,2.415262837426426,1.876890756302521,74.45,516.5211551376763
A3354,Corse,127.0,5742.0,233.98,13.0,4.0,3.149606299212598,1743.0,2024-11-12,Rostow-am-Don,tablet,data analytics course,40.748867990247305,2.211772901428074,1.8423622047244093,58.495,644.9354645696213
A3355,Corse,106.0,4474.0,181.48,17.0,10.0,9.433962264150944,1189.0,2024-11-20,Rostow-am-Don,tablet,analytics for data,40.56325435851587,2.3692445239159587,1.712075471698113,18.148,555.1686136213357
A3356,Corse,119.0,4322.0,183.0,24.0,5.0,4.201680672268908,1108.0,2024-11-06,Rostow-am-Don,mobile,data analitics online,42.34150856085146,2.7533549282739473,1.5378151260504203,36.6,505.4644808743169
A3357,Corse,81.0,4144.0,180.01,18.0,3.0,3.7037037037037033,1648.0,2024-11-20,Rostow-am-Don,mobile,data analitics online,43.43870656370656,1.9546332046332044,2.2223456790123457,60.00333333333333,815.5046941836565
A3358,Corse,152.0,5007.0,208.84,19.0,10.0,6.578947368421052,1628.0,2024-11-24,Rostow-am-Don,mobile,online data analytic,41.70960655082884,3.035749950069902,1.3739473684210526,20.884,679.5441486305306
A3359,Corse,153.0,5388.0,219.93,16.0,4.0,2.6143790849673203,1602.0,2024-11-11,Rostow-am-Don,tablet,data analytics course,40.8184855233853,2.839643652561247,1.437450980392157,54.9825,628.4135861410448
A3360,Corse,120.0,4229.0,244.13,20.0,9.0,7.5,1380.0,2024-11-12,Rostow-am-Don,desktop,data analytics course,57.72759517616458,2.8375502482856465,2.0344166666666665,27.125555555555554,465.2726006635809
A3361,Corse,167.0,5140.0,228.32,28.0,9.0,5.389221556886228,1056.0,2024-11-08,Rostow-am-Don,mobile,data analitics online,44.42023346303502,3.249027237354086,1.367185628742515,25.36888888888889,362.5087596355992
A3362,Corse,116.0,5001.0,186.67,17.0,5.0,4.310344827586207,1340.0,2024-11-07,Rostow-am-Don,desktop,analytics for data,37.32653469306139,2.3195360927814437,1.6092241379310344,37.333999999999996,617.8443242084962
A3363,Corse,93.0,3802.0,215.52,22.0,7.0,7.526881720430108,1513.0,2024-11-23,Rostow-am-Don,mobile,online data analytic,56.68595476065229,2.4460810099947397,2.3174193548387096,30.78857142857143,602.0230141054195
A3364,Corse,159.0,5584.0,249.46,18.0,8.0,5.031446540880504,1176.0,2024-11-09,Rostow-am-Don,desktop,analytics for data,44.67406876790831,2.847421203438395,1.568930817610063,31.1825,371.41826344904996
A3365,Corse,146.0,5105.0,224.77,12.0,7.0,4.794520547945205,1440.0,2024-11-05,Rostow-am-Don,mobile,analytics for data,44.02938295788443,2.859941234084231,1.5395205479452057,32.11,540.6548916670374
A3366,Corse,136.0,5714.0,190.3,19.0,8.0,5.88235294117647,1694.0,2024-11-30,Rostow-am-Don,desktop,data anaytics training,33.304165208260414,2.3801190059502977,1.399264705882353,23.7875,790.1734104046242
